,Ips_typographus,Ips_pini,Pityogenes_chalcographus,Pityogenes_hopkinsi,Eccoptopterus_spinosus,Webbia_pabo,Cryphalus_mangiferae,Hylocurus_langstoni,Hylesinus_varius,Hylesinus_crenatus,Hylesinus_aculeatus,Hylurgus_ligniperda,Hylurgus_micklitzi,Hylurgops_palliatus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Carphoborus_bifurcus,Crypturgus_hispidulus,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_juglandis,Pityophthorus_pityographus,Ernoporus_tiliae,Eidophelus_fagi,Platypus_cylindrus,Platypus_koryoensis,Euplatypus_compositus,Myoplatypus_flavicornis,Pagiocerus_frontalis,Pycnarthrum_hispidum,Trypodendron_domesticum,Xyloterinus_politus,Procryphalus_mucronatus,Hypothenemus_hampei,Hypothenemus_seriatus,Hypothenemus_obscurus,Hypothenemus_birmanus,Hypothenemus_eruditus,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_rugulosus,Scolytus_multistriatus,Scolytus_intricatus,Scolytus_carpini,Scolytus_dimidiatus,Polygraphus_poligraphus,Dendroterus_defectus,Tomicus_brevipilosus,Xylocleptes_bispinus,Taphrorychus_bicolor,Beaverium_insulindicus,Anisandrus_dispar,Anisandrus_sayi,Anisandrus_obesus,Anisandrus_maiche,Xylosandrus_crassiusculus,Xylosandrus_morigerus,Xylosandrus_amputatus,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Euwallacea_similis,Euwallacea_fornicatus,Euwallacea_perbrevis,Euwallacea_kuroshio,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Xyleborus_affinis,Xyleborus_ferrugineus,Xyleborus_perforans,Xyleborus_xylographus,Xyleborus_volvulus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_glabratus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_spinulosus,Coptoborus_coartatus,Coptoborus_pseudotenuis,Wallacellus_piceus,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Truncaudum_agnatum,Truncaudum_impexum,Dendroctonus_rufipennis,Dendroctonus_frontalis,Dendroctonus_pseudotsugae,Leptoxyleborus_sordicauda,Hadrodemius_globus,Microperus_alpha,Microperus_popondettae,Coccotrypes_dactyliperda,Cnestus_mutilatus,Cnestus_bimaculatus,Pseudowebbia_trepanicauda,Ambrosiophilus_atratus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Dryocoetes_autographus,Dryocoetes_confusus,Debus_pumilus,Debus_emarginatus,Orthotomicus_erosus,Premnobius_cavipennis,Ips_sexdentatus,Ips_acuminatus,Ips_duplicatus,Ips_grandicollis
Xyleborus_volvulus,0.93692,1.20029,0.9794100000000001,0.9766100000000001,1.10335,1.24587,1.44068,1.30923,1.26821,1.2806700000000002,1.33739,1.08502,1.42664,1.49682,1.54039,1.57403,1.44181,1.5836000000000001,1.35884,1.24788,1.44862,1.44412,1.61135,1.34924,1.3186300000000002,1.26669,1.48936,1.90946,1.90946,1.85,1.83535,1.6649500000000002,1.58498,1.5398100000000001,2.00045,1.41668,1.30271,1.3311600000000001,1.36366,1.50825,1.4500000000000002,1.7089699999999999,1.69208,1.46242,1.4937,2.15967,1.5472000000000001,1.61734,1.2478,1.49511,1.49511,1.18846,1.06962,1.06962,1.02316,1.06424,1.1287600000000002,1.18611,1.2794400000000001,1.10072,1.16104,1.2387700000000001,1.12249,1.2386,1.11908,1.22139,1.38734,1.25115,1.22638,1.18493,1.21622,0.72087,0.7317199999999999,0.78542,0.66858,0.0,0.81438,0.78259,0.86593,0.7343500000000001,1.1432799999999999,0.65627,1.13957,1.1952500000000001,1.26576,1.17642,1.2147400000000002,1.27669,1.24823,1.2727,1.27724,1.2457500000000001,8.50801,8.50801,8.50801,1.2643,1.33005,1.33959,1.25326,1.14254,1.19524,1.35578,1.2110500000000002,1.2332800000000002,1.19459,1.16795,1.27392,1.16338,1.2275800000000001,1.20375,1.09238,1.12029,1.20743,1.2035200000000001,1.28278,1.1820300000000001,1.18644,1.18805,1.56047,1.5048,1.11504,1.11504
Xyleborus_celsus,1.0478,1.31117,1.09029,1.08749,1.2142300000000001,1.35675,1.55156,1.42011,1.3790900000000001,1.39155,1.44827,1.1959,1.53752,1.6077,1.65127,1.68491,1.5526900000000001,1.69448,1.4697200000000001,1.3587600000000002,1.5594999999999999,1.5550000000000002,1.7222300000000001,1.4601199999999999,1.42951,1.37757,1.6002399999999999,2.02034,2.02034,1.96088,1.94623,1.77583,1.6958600000000001,1.65069,2.1113299999999997,1.52756,1.4135900000000001,1.44204,1.4745400000000002,1.6191300000000002,1.56088,1.8198499999999997,1.8029600000000001,1.5733000000000001,1.60458,2.27055,1.65808,1.7282199999999999,1.35868,1.60599,1.60599,1.29934,1.1805,1.1805,1.1340400000000002,1.1751200000000002,1.23964,1.29699,1.39032,1.2116,1.2719200000000002,1.34965,1.23337,1.34948,1.2299600000000002,1.3322699999999998,1.4982199999999999,1.3620299999999999,1.3372600000000001,1.29581,1.3271000000000002,0.83175,0.8426,0.8963,0.77946,0.81438,0.0,0.58491,0.97681,0.8452299999999999,1.25416,0.76715,1.25045,1.30613,1.37664,1.2873,1.3256200000000002,1.3875700000000002,1.35911,1.38358,1.38812,1.35663,8.61889,8.61889,8.61889,1.37518,1.44093,1.4504700000000001,1.36414,1.25342,1.30612,1.46666,1.32193,1.34416,1.3054700000000001,1.2788300000000001,1.3848,1.27426,1.33846,1.3146300000000002,1.20326,1.23117,1.3183099999999999,1.3144,1.3936600000000001,1.29291,1.29732,1.29893,1.67135,1.61568,1.22592,1.22592
Xyleborus_monographus,1.0160099999999999,1.27938,1.0585,1.0556999999999999,1.18244,1.32496,1.5197699999999998,1.3883199999999998,1.3473,1.35976,1.41648,1.16411,1.5057299999999998,1.57591,1.6194799999999998,1.65312,1.5209,1.66269,1.43793,1.32697,1.52771,1.52321,1.69044,1.4283299999999999,1.39772,1.34578,1.56845,1.9885499999999998,1.9885499999999998,1.92909,1.91444,1.74404,1.66407,1.6189,2.0795399999999997,1.4957699999999998,1.3818,1.41025,1.44275,1.58734,1.52909,1.7880599999999998,1.77117,1.54151,1.57279,2.23876,1.62629,1.6964299999999999,1.32689,1.5741999999999998,1.5741999999999998,1.26755,1.14871,1.14871,1.10225,1.14333,1.20785,1.2651999999999999,1.35853,1.1798099999999998,1.24013,1.31786,1.2015799999999999,1.3176899999999998,1.19817,1.3004799999999999,1.46643,1.3302399999999999,1.30547,1.26402,1.29531,0.79996,0.81081,0.86451,0.7476700000000001,0.78259,0.58491,0.0,0.94502,0.8134399999999999,1.22237,0.73536,1.2186599999999999,1.27434,1.3448499999999999,1.25551,1.29383,1.35578,1.3273199999999998,1.3517899999999998,1.3563299999999998,1.32484,8.5871,8.5871,8.5871,1.3433899999999999,1.4091399999999998,1.41868,1.33235,1.2216299999999998,1.27433,1.4348699999999999,1.29014,1.31237,1.27368,1.24704,1.3530099999999998,1.24247,1.30667,1.28284,1.1714699999999998,1.19938,1.2865199999999999,1.28261,1.36187,1.26112,1.26553,1.26714,1.63956,1.5838899999999998,1.19413,1.19413
Xyleborus_glabratus,1.0993499999999998,1.36272,1.14184,1.13904,1.26578,1.4082999999999999,1.60311,1.47166,1.43064,1.4430999999999998,1.49982,1.24745,1.58907,1.65925,1.70282,1.73646,1.6042399999999999,1.74603,1.52127,1.41031,1.6110499999999999,1.60655,1.77378,1.5116699999999998,1.4810599999999998,1.42912,1.6517899999999999,2.07189,2.07189,2.01243,1.99778,1.82738,1.74741,1.7022399999999998,2.1628799999999995,1.57911,1.4651399999999999,1.49359,1.52609,1.67068,1.6124299999999998,1.8713999999999997,1.8545099999999999,1.62485,1.6561299999999999,2.3221,1.7096299999999998,1.7797699999999999,1.4102299999999999,1.65754,1.65754,1.35089,1.2320499999999999,1.2320499999999999,1.18559,1.22667,1.2911899999999998,1.3485399999999998,1.4418699999999998,1.26315,1.32347,1.4011999999999998,1.2849199999999998,1.40103,1.28151,1.3838199999999998,1.5497699999999999,1.4135799999999998,1.3888099999999999,1.34736,1.37865,0.8833,0.89415,0.94785,0.83101,0.86593,0.97681,0.94502,0.0,0.8967799999999999,1.30571,0.8187,1.302,1.3576799999999998,1.4281899999999998,1.3388499999999999,1.37717,1.43912,1.41066,1.43513,1.43967,1.4081799999999998,8.67044,8.67044,8.67044,1.42673,1.49248,1.50202,1.41569,1.30497,1.35767,1.5182099999999998,1.3734799999999998,1.3957099999999998,1.35702,1.33038,1.43635,1.32581,1.39001,1.36618,1.25481,1.2827199999999999,1.3698599999999999,1.3659499999999998,1.4452099999999999,1.34446,1.34887,1.35048,1.7228999999999999,1.66723,1.2774699999999999,1.2774699999999999
Xyleborus_impressus,0.96777,1.23114,1.01026,1.00746,1.1341999999999999,1.27672,1.47153,1.34008,1.2990599999999999,1.31152,1.3682400000000001,1.11587,1.45749,1.52767,1.57124,1.60488,1.4726599999999999,1.6144500000000002,1.3896899999999999,1.27873,1.47947,1.47497,1.6421999999999999,1.38009,1.34948,1.2975400000000001,1.52021,1.9403099999999998,1.9403099999999998,1.8808500000000001,1.8662,1.6958000000000002,1.6158299999999999,1.57066,2.0313,1.44753,1.3335599999999999,1.3620100000000002,1.39451,1.5391,1.48085,1.73982,1.7229299999999999,1.4932699999999999,1.52455,2.19052,1.57805,1.64819,1.2786499999999998,1.52596,1.52596,1.2193100000000001,1.10047,1.10047,1.05401,1.09509,1.15961,1.2169599999999998,1.31029,1.13157,1.19189,1.26962,1.15334,1.26945,1.14993,1.25224,1.41819,1.282,1.2572299999999998,1.21578,1.24707,0.7517199999999999,0.76257,0.81627,0.69943,0.7343500000000001,0.8452299999999999,0.8134399999999999,0.8967799999999999,0.0,1.17413,0.68712,1.17042,1.2261,1.2966099999999998,1.2072699999999998,1.24559,1.30754,1.27908,1.30355,1.30809,1.2766,8.53886,8.53886,8.53886,1.29515,1.3609,1.3704399999999999,1.28411,1.17339,1.2260900000000001,1.3866299999999998,1.2419,1.26413,1.2254399999999999,1.1987999999999999,1.30477,1.1942300000000001,1.2584300000000002,1.2346,1.12323,1.1511399999999998,1.23828,1.23437,1.3136299999999999,1.2128800000000002,1.21729,1.2188999999999999,1.59132,1.53565,1.14589,1.14589
Xyleborus_bispinatus,1.3766999999999998,1.64007,1.41919,1.4163899999999998,1.54313,1.6856499999999999,1.8804599999999998,1.7490099999999997,1.70799,1.72045,1.77717,1.5248,1.8664199999999997,1.9365999999999999,1.9801699999999998,2.01381,1.8815899999999999,2.02338,1.7986199999999999,1.68766,1.8883999999999999,1.8839,2.0511299999999997,1.7890199999999998,1.75841,1.70647,1.9291399999999999,2.34924,2.34924,2.28978,2.27513,2.10473,2.0247599999999997,1.97959,2.4402299999999997,1.8564599999999998,1.7424899999999999,1.77094,1.80344,1.94803,1.88978,2.1487499999999997,2.1318599999999996,1.9022,1.9334799999999999,2.59945,1.98698,2.05712,1.6875799999999999,1.9348899999999998,1.9348899999999998,1.62824,1.5093999999999999,1.5093999999999999,1.46294,1.50402,1.56854,1.6258899999999998,1.71922,1.5404999999999998,1.60082,1.67855,1.5622699999999998,1.6783799999999998,1.55886,1.6611699999999998,1.8271199999999999,1.6909299999999998,1.6661599999999999,1.6247099999999999,1.656,1.16065,1.1715,1.2252,1.10836,1.1432799999999999,1.25416,1.22237,1.30571,1.17413,0.0,1.09605,1.5793499999999998,1.63503,1.7055399999999998,1.6161999999999999,1.65452,1.71647,1.6880099999999998,1.7124799999999998,1.7170199999999998,1.68553,8.94779,8.94779,8.94779,1.7040799999999998,1.7698299999999998,1.77937,1.6930399999999999,1.5823199999999997,1.63502,1.7955599999999998,1.65083,1.67306,1.6343699999999999,1.6077299999999999,1.7136999999999998,1.60316,1.66736,1.64353,1.5321599999999997,1.5600699999999998,1.6472099999999998,1.6433,1.7225599999999999,1.62181,1.62622,1.6278299999999999,2.00025,1.9445799999999998,1.5548199999999999,1.5548199999999999
Xyleborus_spinulosus,0.8896899999999999,1.15306,0.93218,0.92938,1.05612,1.19864,1.39345,1.262,1.22098,1.2334399999999999,1.29016,1.03779,1.37941,1.44959,1.49316,1.5268,1.39458,1.53637,1.31161,1.20065,1.40139,1.39689,1.56412,1.30201,1.2713999999999999,1.21946,1.44213,1.8622299999999998,1.8622299999999998,1.80277,1.78812,1.61772,1.53775,1.4925799999999998,1.9532199999999997,1.36945,1.25548,1.28393,1.31643,1.46102,1.4027699999999999,1.6617399999999998,1.64485,1.41519,1.44647,2.11244,1.4999699999999998,1.57011,1.20057,1.44788,1.44788,1.14123,1.02239,1.02239,0.97593,1.01701,1.0815299999999999,1.13888,1.2322099999999998,1.05349,1.11381,1.1915399999999998,1.0752599999999999,1.19137,1.07185,1.1741599999999999,1.34011,1.2039199999999999,1.17915,1.1377,1.16899,0.67364,0.68449,0.73819,0.6213500000000001,0.65627,0.76715,0.73536,0.8187,0.68712,1.09605,0.0,1.09234,1.1480199999999998,1.21853,1.12919,1.16751,1.22946,1.201,1.22547,1.23001,1.1985199999999998,8.46078,8.46078,8.46078,1.21707,1.28282,1.29236,1.20603,1.09531,1.14801,1.3085499999999999,1.1638199999999999,1.1860499999999998,1.14736,1.12072,1.22669,1.11615,1.18035,1.15652,1.04515,1.07306,1.1602,1.1562899999999998,1.23555,1.1348,1.13921,1.14082,1.51324,1.45757,1.06781,1.06781
Coptoborus_coartatus,0.8180700000000001,1.08144,0.86056,0.8577600000000001,0.9845,1.12702,1.32183,1.19038,1.1493600000000002,1.16182,1.21854,0.96617,1.30779,1.37797,1.42154,1.45518,1.3229600000000001,1.46475,1.2399900000000001,1.1290300000000002,1.32977,1.3252700000000002,1.4925000000000002,1.2303899999999999,1.19978,1.14784,1.37051,1.79061,1.79061,1.73115,1.7165,1.5461,1.4661300000000002,1.42096,1.8815999999999997,1.29783,1.1838600000000001,1.21231,1.2448100000000002,1.3894000000000002,1.33115,1.5901199999999998,1.5732300000000001,1.3435700000000002,1.37485,2.04082,1.42835,1.4984899999999999,1.1289500000000001,1.37626,1.37626,1.06961,0.9507700000000001,0.9507700000000001,0.9043100000000001,0.9453900000000001,1.00991,1.06726,1.16059,0.98187,1.0421900000000002,1.11992,1.00364,1.11975,1.0002300000000002,1.1025399999999999,1.26849,1.1322999999999999,1.1075300000000001,1.06608,1.0973700000000002,1.15694,1.16779,1.22149,1.10465,1.13957,1.25045,1.2186599999999999,1.302,1.17042,1.5793499999999998,1.09234,0.0,1.0764,1.14691,1.0575700000000001,1.0958900000000003,1.1578400000000002,1.12938,1.15385,1.15839,1.1269,8.38916,8.38916,8.38916,1.14545,1.2112,1.2207400000000002,1.13441,1.02369,1.07639,1.23693,1.0922,1.11443,1.0757400000000001,1.0491000000000001,1.15507,1.04453,1.10873,1.0849000000000002,0.97353,1.00144,1.0885799999999999,1.08467,1.1639300000000001,1.06318,1.06759,1.0692000000000002,1.44162,1.38595,0.99619,0.99619
Coptoborus_pseudotenuis,0.87375,1.13712,0.9162399999999999,0.91344,1.0401799999999999,1.1827,1.37751,1.24606,1.20504,1.2175,1.2742200000000001,1.02185,1.36347,1.43365,1.47722,1.51086,1.3786399999999999,1.5204300000000002,1.2956699999999999,1.18471,1.38545,1.38095,1.54818,1.28607,1.25546,1.2035200000000001,1.42619,1.8462899999999998,1.8462899999999998,1.7868300000000001,1.77218,1.6017800000000002,1.5218099999999999,1.47664,1.93728,1.35351,1.2395399999999999,1.2679900000000002,1.30049,1.44508,1.38683,1.6458,1.6289099999999999,1.3992499999999999,1.43053,2.0965,1.48403,1.55417,1.1846299999999998,1.43194,1.43194,1.1252900000000001,1.00645,1.00645,0.95999,1.00107,1.06559,1.1229399999999998,1.21627,1.03755,1.09787,1.1756,1.05932,1.17543,1.05591,1.15822,1.32417,1.18798,1.1632099999999999,1.12176,1.15305,1.2126199999999998,1.2234699999999998,1.27717,1.16033,1.1952500000000001,1.30613,1.27434,1.3576799999999998,1.2261,1.63503,1.1480199999999998,1.0764,0.0,1.2025899999999998,1.1132499999999999,1.15157,1.21352,1.18506,1.20953,1.21407,1.18258,8.44484,8.44484,8.44484,1.20113,1.26688,1.2764199999999999,1.19009,1.07937,1.1320700000000001,1.2926099999999998,1.14788,1.17011,1.1314199999999999,1.1047799999999999,1.21075,1.1002100000000001,1.1644100000000002,1.14058,1.02921,1.0571199999999998,1.14426,1.14035,1.2196099999999999,1.1188600000000002,1.12327,1.12488,1.4973,1.44163,1.05187,1.05187
Wallacellus_piceus,0.9442599999999999,1.20763,0.98675,0.98395,1.11069,1.25321,1.44802,1.31657,1.27555,1.2880099999999999,1.34473,1.09236,1.43398,1.50416,1.54773,1.58137,1.44915,1.59094,1.36618,1.25522,1.45596,1.45146,1.61869,1.35658,1.3259699999999999,1.27403,1.4967,1.9167999999999998,1.9167999999999998,1.85734,1.84269,1.67229,1.59232,1.5471499999999998,2.00779,1.42402,1.31005,1.3385,1.371,1.51559,1.4573399999999999,1.7163099999999998,1.69942,1.46976,1.50104,2.16701,1.5545399999999998,1.62468,1.25514,1.50245,1.50245,1.1958,1.07696,1.07696,1.0305,1.07158,1.1360999999999999,1.19345,1.2867799999999998,1.10806,1.16838,1.2461099999999998,1.12983,1.24594,1.12642,1.2287299999999999,1.39468,1.2584899999999999,1.23372,1.19227,1.22356,1.2831299999999999,1.29398,1.34768,1.23084,1.26576,1.37664,1.3448499999999999,1.4281899999999998,1.2966099999999998,1.7055399999999998,1.21853,1.14691,1.2025899999999998,0.0,1.18376,1.22208,1.28403,1.25557,1.28004,1.28458,1.2530899999999998,8.51535,8.51535,8.51535,1.27164,1.33739,1.34693,1.2606,1.14988,1.20258,1.3631199999999999,1.2183899999999999,1.2406199999999998,1.20193,1.17529,1.28126,1.17072,1.23492,1.21109,1.09972,1.12763,1.21477,1.2108599999999998,1.29012,1.18937,1.19378,1.19539,1.56781,1.51214,1.12238,1.12238
Xyleborinus_andrewesi,0.8549199999999999,1.11829,0.89741,0.89461,1.02135,1.16387,1.35868,1.22723,1.18621,1.19867,1.25539,1.00302,1.34464,1.41482,1.45839,1.49203,1.35981,1.5016,1.27684,1.16588,1.36662,1.36212,1.52935,1.26724,1.23663,1.18469,1.40736,1.8274599999999999,1.8274599999999999,1.768,1.75335,1.58295,1.50298,1.4578099999999998,1.9184499999999998,1.33468,1.22071,1.24916,1.28166,1.42625,1.3679999999999999,1.6269699999999998,1.61008,1.38042,1.4117,2.07767,1.4651999999999998,1.53534,1.1658,1.41311,1.41311,1.10646,0.9876199999999999,0.9876199999999999,0.94116,0.98224,1.04676,1.10411,1.1974399999999998,1.01872,1.07904,1.1567699999999999,1.04049,1.1566,1.03708,1.13939,1.30534,1.16915,1.14438,1.10293,1.13422,1.19379,1.20464,1.25834,1.1415,1.17642,1.2873,1.25551,1.3388499999999999,1.2072699999999998,1.6161999999999999,1.12919,1.0575700000000001,1.1132499999999999,1.18376,0.0,0.58118,0.64313,0.61467,0.63914,1.19524,1.1637499999999998,8.42601,8.42601,8.42601,1.1823000000000001,1.24805,1.25759,1.17126,1.06054,1.11324,1.27378,1.1290499999999999,1.1512799999999999,1.11259,1.08595,1.19192,1.08138,1.14558,1.12175,1.01038,1.03829,1.12543,1.1215199999999999,1.20078,1.10003,1.10444,1.10605,1.47847,1.4228,1.03304,1.03304
Xyleborinus_attenuatus,0.89324,1.1566100000000001,0.9357300000000002,0.9329300000000001,1.0596700000000001,1.20219,1.3970000000000002,1.2655500000000002,1.2245300000000001,1.23699,1.2937100000000001,1.0413400000000002,1.3829600000000002,1.45314,1.4967100000000002,1.53035,1.39813,1.5399200000000002,1.31516,1.2042000000000002,1.40494,1.4004400000000001,1.5676700000000001,1.30556,1.27495,1.2230100000000002,1.44568,1.86578,1.86578,1.8063200000000001,1.79167,1.6212700000000002,1.5413000000000001,1.49613,1.95677,1.3730000000000002,1.25903,1.2874800000000002,1.3199800000000002,1.4645700000000001,1.40632,1.66529,1.6484,1.4187400000000001,1.45002,2.11599,1.50352,1.57366,1.20412,1.4514300000000002,1.4514300000000002,1.1447800000000001,1.02594,1.02594,0.9794800000000001,1.0205600000000001,1.08508,1.14243,1.23576,1.0570400000000002,1.1173600000000001,1.19509,1.07881,1.1949200000000002,1.0754000000000001,1.17771,1.34366,1.20747,1.1827,1.14125,1.1725400000000001,1.23211,1.24296,1.2966600000000001,1.17982,1.2147400000000002,1.3256200000000002,1.29383,1.37717,1.24559,1.65452,1.16751,1.0958900000000003,1.15157,1.22208,0.58118,0.0,0.68145,0.65299,0.67746,1.2335600000000002,1.20207,8.46433,8.46433,8.46433,1.2206200000000003,1.2863700000000002,1.2959100000000001,1.20958,1.0988600000000002,1.1515600000000001,1.3121,1.16737,1.1896,1.15091,1.12427,1.2302400000000002,1.1197000000000001,1.1839000000000002,1.1600700000000002,1.0487000000000002,1.07661,1.16375,1.15984,1.2391,1.1383500000000002,1.1427600000000002,1.14437,1.51679,1.4611200000000002,1.07136,1.07136
Xyleborinus_gracilis,0.95519,1.21856,0.9976800000000001,0.9948800000000001,1.12162,1.26414,1.4589500000000002,1.3275000000000001,1.28648,1.29894,1.35566,1.10329,1.4449100000000001,1.51509,1.5586600000000002,1.5923,1.46008,1.6018700000000001,1.37711,1.26615,1.46689,1.46239,1.62962,1.36751,1.3369,1.28496,1.50763,1.92773,1.92773,1.86827,1.85362,1.6832200000000002,1.60325,1.55808,2.01872,1.4349500000000002,1.32098,1.3494300000000001,1.38193,1.52652,1.46827,1.7272399999999999,1.71035,1.48069,1.51197,2.17794,1.56547,1.63561,1.26607,1.5133800000000002,1.5133800000000002,1.20673,1.08789,1.08789,1.04143,1.08251,1.14703,1.20438,1.29771,1.1189900000000002,1.17931,1.25704,1.14076,1.2568700000000002,1.13735,1.23966,1.40561,1.26942,1.24465,1.2032,1.23449,1.29406,1.30491,1.35861,1.24177,1.27669,1.3875700000000002,1.35578,1.43912,1.30754,1.71647,1.22946,1.1578400000000002,1.21352,1.28403,0.64313,0.68145,0.0,0.7149399999999999,0.7394099999999999,1.2955100000000002,1.26402,8.52628,8.52628,8.52628,1.2825700000000002,1.3483200000000002,1.35786,1.27153,1.1608100000000001,1.21351,1.37405,1.22932,1.25155,1.21286,1.18622,1.2921900000000002,1.18165,1.2458500000000001,1.22202,1.1106500000000001,1.13856,1.2257,1.22179,1.30105,1.2003000000000001,1.2047100000000002,1.20632,1.57874,1.5230700000000001,1.13331,1.13331
Xyleborinus_artestriatus,0.92673,1.1901,0.96922,0.9664200000000001,1.0931600000000001,1.23568,1.43049,1.29904,1.2580200000000001,1.27048,1.3272,1.07483,1.41645,1.48663,1.5302,1.56384,1.4316200000000001,1.57341,1.3486500000000001,1.2376900000000002,1.4384299999999999,1.4339300000000001,1.6011600000000001,1.3390499999999999,1.30844,1.2565,1.4791699999999999,1.89927,1.89927,1.83981,1.82516,1.65476,1.5747900000000001,1.52962,1.9902599999999997,1.40649,1.2925200000000001,1.32097,1.3534700000000002,1.4980600000000002,1.43981,1.6987799999999997,1.68189,1.4522300000000001,1.4835099999999999,2.14948,1.53701,1.6071499999999999,1.23761,1.48492,1.48492,1.17827,1.05943,1.05943,1.0129700000000001,1.0540500000000002,1.11857,1.17592,1.26925,1.09053,1.1508500000000002,1.22858,1.1123,1.22841,1.1088900000000002,1.2111999999999998,1.3771499999999999,1.2409599999999998,1.21619,1.17474,1.2060300000000002,1.2656,1.27645,1.33015,1.2133099999999999,1.24823,1.35911,1.3273199999999998,1.41066,1.27908,1.6880099999999998,1.201,1.12938,1.18506,1.25557,0.61467,0.65299,0.7149399999999999,0.0,0.33293,1.26705,1.23556,8.49782,8.49782,8.49782,1.25411,1.31986,1.3294000000000001,1.24307,1.13235,1.18505,1.34559,1.20086,1.22309,1.1844000000000001,1.1577600000000001,1.26373,1.15319,1.21739,1.1935600000000002,1.08219,1.1101,1.1972399999999999,1.19333,1.27259,1.17184,1.17625,1.1778600000000001,1.5502799999999999,1.49461,1.1048499999999999,1.1048499999999999
Xyleborinus_exiguus,0.9512,1.21457,0.99369,0.99089,1.1176300000000001,1.2601499999999999,1.45496,1.32351,1.2824900000000001,1.29495,1.35167,1.0993,1.44092,1.5110999999999999,1.55467,1.5883099999999999,1.45609,1.59788,1.3731200000000001,1.2621600000000002,1.4628999999999999,1.4584000000000001,1.6256300000000001,1.3635199999999998,1.33291,1.28097,1.5036399999999999,1.92374,1.92374,1.86428,1.8496299999999999,1.67923,1.5992600000000001,1.55409,2.0147299999999997,1.43096,1.31699,1.34544,1.3779400000000002,1.5225300000000002,1.46428,1.7232499999999997,1.70636,1.4767000000000001,1.5079799999999999,2.17395,1.56148,1.6316199999999998,1.26208,1.50939,1.50939,1.20274,1.0839,1.0839,1.0374400000000001,1.0785200000000001,1.14304,1.20039,1.29372,1.115,1.1753200000000001,1.25305,1.13677,1.25288,1.1333600000000001,1.2356699999999998,1.4016199999999999,1.2654299999999998,1.24066,1.1992099999999999,1.2305000000000001,1.29007,1.30092,1.35462,1.2377799999999999,1.2727,1.38358,1.3517899999999998,1.43513,1.30355,1.7124799999999998,1.22547,1.15385,1.20953,1.28004,0.63914,0.67746,0.7394099999999999,0.33293,0.0,1.29152,1.26003,8.52229,8.52229,8.52229,1.27858,1.34433,1.3538700000000001,1.26754,1.15682,1.20952,1.37006,1.22533,1.24756,1.2088700000000001,1.1822300000000001,1.2882,1.17766,1.24186,1.2180300000000002,1.10666,1.13457,1.2217099999999999,1.2178,1.29706,1.19631,1.20072,1.2023300000000001,1.5747499999999999,1.51908,1.1293199999999999,1.1293199999999999
Truncaudum_agnatum,0.95574,1.21911,0.99823,0.99543,1.1221700000000001,1.2646899999999999,1.4595,1.32805,1.2870300000000001,1.29949,1.35621,1.10384,1.44546,1.5156399999999999,1.55921,1.5928499999999999,1.46063,1.60242,1.37766,1.2667000000000002,1.4674399999999999,1.4629400000000001,1.6301700000000001,1.3680599999999998,1.33745,1.28551,1.5081799999999999,1.92828,1.92828,1.86882,1.8541699999999999,1.68377,1.6038000000000001,1.55863,2.0192699999999997,1.4355,1.32153,1.34998,1.3824800000000002,1.5270700000000001,1.46882,1.7277899999999997,1.7109,1.4812400000000001,1.5125199999999999,2.17849,1.56602,1.6361599999999998,1.26662,1.51393,1.51393,1.20728,1.08844,1.08844,1.0419800000000001,1.0830600000000001,1.14758,1.20493,1.29826,1.11954,1.1798600000000001,1.25759,1.14131,1.25742,1.1379000000000001,1.2402099999999998,1.4061599999999999,1.2699699999999998,1.2452,1.2037499999999999,1.2350400000000001,1.29461,1.30546,1.35916,1.2423199999999999,1.27724,1.38812,1.3563299999999998,1.43967,1.30809,1.7170199999999998,1.23001,1.15839,1.21407,1.28458,1.19524,1.2335600000000002,1.2955100000000002,1.26705,1.29152,0.0,0.33081,8.52683,8.52683,8.52683,1.28312,1.34887,1.3584100000000001,1.2720799999999999,1.16136,1.21406,1.3746,1.22987,1.2521,1.21341,1.18677,1.29274,1.1822,1.2464,1.2225700000000002,1.1112,1.13911,1.2262499999999998,1.22234,1.3016,1.20085,1.20526,1.20687,1.5792899999999999,1.52362,1.1338599999999999,1.1338599999999999
