,Anisandrus_dispar,Anisandrus_maiche,Xylosandrus_compactus,Xylosandrus_germanus,Xylosandrus_morigerus,Cnestus_bimaculatus,Cnestus_mutilatus,Diuncus_haberkorni,Hadrodemius_globus,Coccotrypes_dactyliperda,Coccotrypes_carpophagus,Leptoxyleborus_sordicauda,Xyleborus_xylographus,Truncaudum_agnatum,Truncaudum_impexum,Euwallacea_destruens,Euwallacea_wallacei,Wallacellus_piceus,Cyclorhipidion_bodoanum,Cyclorhipidion_pelliculosum,Debus_emarginatus,Debus_pumilus,Pseudowebbia_trepanicauda,Xyleborus_affinis,Xyleborus_perforans,Xyleborus_ferrugineus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_volvulus,Xyleborus_glabratus,Ambrosiodmus_asperatus,Ambrosiophilus_atratus,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_lewisi,Ambrosiodmus_minor,Ambrosiodmus_rubricollis,Coptoborus_coartatus,Coptoborus_pseudotenuis,Euwallacea_fornicatus,Euwallacea_similis,Xyleborus_spinulosus,Euwallacea_interjectus,Euwallacea_validus,Euwallacea_perbrevis,Euwallacea_funereus,Euwallacea_kuroshio,Crypturgus_hispidulus,Gnathotrichus_materiarius,Pseudopityophthorus_pruinosus,Pityophthorus_pityographus,Monarthrum_mali,Monarthrum_fasciatum,Procryphalus_mucronatus,Dendroterus_defectus,Scolytus_aztecus,Scolytus_rugulosus,Scolytus_intricatus,Scolytus_multistriatus,Scolytus_ratzeburgi,Scolytus_schevyrewi,Pagiocerus_frontalis,Scolytus_dimidiatus,Scolytus_carpini,Hypothenemus_birmanus,Hypothenemus_obscurus,Hypothenemus_seriatus,Hypothenemus_eruditus,Hypothenemus_hampei,Hylocurus_langstoni,Pityophthorus_juglandis,Ernoporus_tiliae,Eidophelus_fagi,Polygraphus_poligraphus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Hylurgops_palliatus,Hylurgus_ligniperda,Tomicus_piniperda,Tomicus_brevipilosus,Tomicus_destruens,Hylurgus_micklitzi,Dendroctonus_adjunctus,Dendroctonus_frontalis,Dendroctonus_ponderosae,Dendroctonus_pseudotsugae,Dendroctonus_rufipennis,Dendroctonus_terebrans,Dendroctonus_valens,Hylesinus_varius,Hylesinus_toranio,Hylesinus_crenatus,Hylesinus_aculeatus,Myoplatypus_flavicornis,Euplatypus_compositus,Platypus_koryoensis,Trypodendron_domesticum,Trypodendron_lineatum,Trypodendron_signatum,Xyloterinus_politus,Pycnarthrum_hispidum,Carphoborus_bifurcus,Cryphalus_mangiferae,Ips_acuminatus,Ips_duplicatus,Ips_pini,Ips_typographus,Ips_avulsus,Ips_calligraphus,Ips_grandicollis,Ips_sexdentatus,Orthotomicus_caelatus,Orthotomicus_erosus,Premnobius_cavipennis,Pityogenes_chalcographus,Pityogenes_hopkinsi,Xylocleptes_bispinus,Dactylotrypes_longicollis,Taphrorychus_bicolor,Dryocoetes_autographus,Dryocoetes_confusus,Eccoptopterus_spinosus,Webbia_pabo,Diuncus_justus,Xyleborinus_schaufussi,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_saxesenii,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Microperus_alpha,Microperus_popondettae,Xylosandrus_amputatus,Xylosandrus_crassiusculus,Diuncus_papatrae,Anisandrus_obesus,Anisandrus_sayi
Pityogenes_hopkinsi,0.35345813420000005,0.33172653789999995,0.31141818309999997,0.3592242374,0.34446069409999996,0.41414781300000003,0.37610553210000003,0.367168249,0.34477524800000003,0.3246263399,0.3380779635,0.34649858710000003,0.3396756486,0.3484755115,0.35175930330000005,0.3218853218,0.324652736,0.34150087780000005,0.3629251025,0.3534608443,0.35888994500000004,0.3562123157,0.3624297436,0.3625062667,0.36731954210000006,0.36125975470000005,0.37027730400000003,0.3541471972,0.3672224229,0.3736780316,0.4379923627,0.35652465320000004,0.3813786265,0.38711323870000003,0.36502513950000004,0.37040712620000005,0.3609831011,0.3617340844,0.3611068066,0.3564534166,0.361253072,0.375884247,0.4400124926,0.4467930349,0.3662841405,0.3453448678,0.357327065,0.3435663297,0.344039851,0.30883299210000004,0.3927424704,0.4813467417,0.352557026,0.369832967,0.3684537602,0.3971106452,0.4052539917,0.44862771070000007,0.44522251120000006,0.4682500368,0.473966463,0.4763440228,0.7782615448,0.8226429917,0.43836847,0.40491910900000005,0.4090296691,0.408922723,0.4103346401,0.3768387556,0.35554077900000003,0.3960677894,0.3509189479,0.3868160444,0.3851964853,0.3605632077,0.3940796651,0.4327849761,0.3700237402,0.3854221384,0.3647813923,0.928248499,0.3635036465,0.3780109427,0.38544587539999997,0.3369572899,0.5724172494,0.36864842340000004,0.3422825049,0.3685062698,0.3686427189,0.3596184687,0.3612607143,0.33908649150000003,0.3409392704,0.3075905103,0.3078274073,0.4236539278,0.40604786179999997,0.4069197916,0.3612576262,0.4062275987,0.3606810549,0.3873316862,0.3485801262,0.334974697,0.34889081099999997,0.23165249759999998,0.2568328108,0.24189285769999996,0.2646455915,0.2723014216,0.27559740289999995,0.28350409509999996,0.24121482319999998,0.24380451929999997,0.23366633689999997,0.2498010276,0.1433574617,0.0,0.29936602830000003,0.3685847483,0.287896663,0.2993523993,0.2699996408,0.3279817995,0.339985062,0.356462277,0.32329996569999997,0.3321506425,0.33259390629999996,0.3343207138,0.3270011818,0.30159902429999996,0.329042194,0.3081438524,0.3207291728,0.3412209966,0.3479692242,0.34233109649999993,0.34591811870000005,0.3457291281
Xylocleptes_bispinus,0.30847444590000006,0.28674284959999996,0.2664344948,0.3142405491,0.2994770058,0.36916412470000004,0.33112184380000004,0.3221845607,0.29979155970000004,0.2796426516,0.29309427520000003,0.30151489880000004,0.2946919603,0.3034918232,0.30677561500000006,0.2769016335,0.2796690477,0.29651718950000006,0.3179414142,0.30847715600000003,0.31390625670000005,0.3112286274,0.31744605530000003,0.31752257840000003,0.32233585380000007,0.31627606640000006,0.32529361570000004,0.3091635089,0.3222387346,0.3286943433,0.39300867440000004,0.31154096490000005,0.3363949382,0.34212955040000004,0.32004145120000005,0.32542343790000006,0.3159994128,0.3167503961,0.3161231183,0.3114697283,0.3162693837,0.3309005587,0.39502880430000004,0.4018093466,0.32130045220000003,0.3003611795,0.3123433767,0.2985826414,0.2990561627,0.28953746319999996,0.3734469415,0.46205121280000006,0.33326149709999997,0.35053743810000004,0.3491582313,0.3778151163,0.3859584628,0.4293321818,0.42592698230000003,0.4489545078999999,0.4546709340999999,0.4570484938999999,0.7589660159,0.8033474628,0.41907294110000004,0.3856235801,0.38973414019999997,0.3896271941,0.3910391112,0.35754322670000005,0.33624525009999995,0.3767722605,0.331623419,0.3675205155,0.3659009564,0.3412676788,0.37478413619999995,0.4134894471999999,0.3507282113,0.3661266095,0.3454858634,0.9089529701,0.3442081176,0.35871541379999994,0.3661503465,0.317661761,0.5531217205000001,0.34935289450000007,0.32298697600000004,0.34921074090000004,0.34934719000000003,0.3403229398,0.3419651854,0.3197909626,0.32164374149999997,0.2882949814,0.2885318784,0.4043583989,0.3867523329,0.38762426270000006,0.34196209730000005,0.38693206980000006,0.34138552600000005,0.36803615730000006,0.32928459730000004,0.31567916809999996,0.3295952821,0.2775987019,0.3027790151,0.287839062,0.31059179579999996,0.3182476259,0.32154360719999997,0.32945029940000004,0.28716102749999994,0.2897507236,0.2796125412,0.34869717730000005,0.29203233640000004,0.29936602830000003,0.0,0.21681962719999998,0.2429129747,0.254368711,0.2250159525,0.2829981112,0.2950013737,0.3114785887,0.2783162774,0.2871669542,0.287610218,0.2893370255,0.2820174935,0.25661533599999997,0.2840585057,0.2631601641,0.2757454845,0.2962373083,0.3029855359,0.29734740819999994,0.30093443040000006,0.3007454398
Dactylotrypes_longicollis,0.3776931659,0.3559615696,0.3356532148,0.3834592691,0.3686957258,0.4383828447,0.4003405638,0.39140328069999997,0.3690102797,0.34886137159999997,0.3623129952,0.3707336188,0.36391068029999996,0.37271054319999997,0.375994335,0.3461203535,0.34888776769999996,0.3657359095,0.38716013419999995,0.377695876,0.3831249767,0.38044734739999997,0.3866647753,0.3867412984,0.3915545738,0.3854947864,0.3945123357,0.37838222889999995,0.3914574546,0.3979130633,0.4622273944,0.3807596849,0.40561365819999995,0.4113482704,0.3892601712,0.3946421579,0.38521813279999995,0.38596911609999995,0.38534183829999996,0.3806884483,0.3854881037,0.40011927869999997,0.4642475243,0.47102806659999996,0.3905191722,0.3695798995,0.38156209669999996,0.36780136139999997,0.3682748827,0.3587561832,0.4426656615,0.5312699328,0.40248021710000004,0.4197561581,0.41837695129999997,0.44703383630000004,0.45517718279999997,0.49855090180000006,0.4951457023,0.5181732279,0.5238896541,0.5262672139,0.8281847359,0.8725661828,0.4882916611,0.45484230010000004,0.45895286020000003,0.4588459141,0.46025783119999997,0.4267619467,0.4054639701,0.44599098049999997,0.400842139,0.4367392355,0.4351196764,0.41048639880000004,0.44400285619999996,0.4827081672,0.41994693129999994,0.4353453295,0.4147045834,0.9781716900999999,0.4134268376,0.4279341338,0.43536906649999996,0.386880481,0.6223404405,0.4185716145,0.39220569600000005,0.4184294609,0.41856591,0.4095416598,0.41118390540000005,0.3890096826,0.39086246150000004,0.35751370140000005,0.3577505984,0.4735771189,0.45597105290000006,0.4568429827,0.41118081730000006,0.4561507898,0.410604246,0.4372548773,0.3985033173,0.38489788810000003,0.3988140021,0.3468174219,0.3719977351,0.35705778200000005,0.3798105158,0.38746634589999995,0.39076232720000004,0.3986690194,0.3563797475,0.3589694436,0.34883126119999996,0.4179158973,0.3612510564,0.3685847483,0.21681962719999998,0.0,0.3121316947,0.323587431,0.2942346725,0.3522168312,0.36422009369999997,0.3806973087,0.34753499740000005,0.3563856742,0.35682893800000004,0.3585557455,0.3512362135,0.32583405600000004,0.3532772257,0.3323788841,0.3449642045,0.36545602829999996,0.37220425589999995,0.36656612819999995,0.3701531504,0.36996415979999997
Taphrorychus_bicolor,0.2771935406,0.2554619443,0.23515358949999998,0.2829596438,0.2681961005,0.3378832194,0.29984093850000004,0.29090365539999996,0.2685106544,0.24836174630000002,0.26181336990000004,0.2702339935,0.263411055,0.2722109179,0.2754947097,0.2456207282,0.2483881424,0.2652362842,0.2866605089,0.2771962507,0.2826253514,0.27994772209999996,0.28616515,0.28624167310000004,0.2910549485,0.2849951611,0.2940127104,0.2778826036,0.2909578293,0.297413438,0.36172776910000004,0.2802600596,0.3051140329,0.3108486451,0.2887605459,0.2941425326,0.2847185075,0.2854694908,0.284842213,0.28018882300000003,0.28498847839999997,0.29961965339999996,0.36374789900000004,0.37052844129999996,0.2900195469,0.2690802742,0.28106247139999996,0.26730173609999996,0.26777525739999997,0.2780680979,0.3619775762,0.45058184749999997,0.3217921318,0.3390680728,0.337688866,0.366345751,0.37448909750000003,0.41786281650000007,0.41445761700000006,0.4374851426,0.4432015688,0.4455791286,0.7474966506,0.7918780975,0.4076035758,0.3741542148,0.3782647749,0.3781578288,0.37956974590000003,0.3460738614,0.3247758848,0.36530289520000003,0.3201540537,0.3560511502,0.3544315911,0.3297983135,0.3633147709,0.40202008189999994,0.33925884599999995,0.3546572442,0.3340164981,0.8974836048,0.33273875229999994,0.34724604849999996,0.35468098119999997,0.3061923957,0.5416523552,0.33788352920000003,0.31151761070000006,0.3377413756,0.3378778247,0.32885357449999997,0.3304958201,0.30832159729999997,0.3101743762,0.2768256161,0.2770625131,0.3928890336,0.3752829676,0.3761548974,0.33049273200000007,0.3754627045,0.3299161607,0.356566792,0.317815232,0.3042098028,0.3181259168,0.2661293366,0.29130964979999996,0.2763696967,0.2991224305,0.3067782606,0.3100742419,0.3179809341,0.27569166219999997,0.2782813583,0.2681431759,0.337227812,0.2805629711,0.287896663,0.2429129747,0.3121316947,0.0,0.2230878057,0.1937350472,0.2517172059,0.26372046839999996,0.2801976834,0.2470353721,0.2558860489,0.25632931270000003,0.2580561202,0.2507365882,0.2253344307,0.25277760039999997,0.2318792588,0.2444645792,0.264956403,0.27170463060000005,0.2660665029,0.2696535251,0.2694645345
Dryocoetes_autographus,0.2446415097,0.22290991340000002,0.2026015586,0.2504076129,0.2356440696,0.3053311885,0.2672889076,0.2583516245,0.23595862350000002,0.2158097154,0.229261339,0.23768196260000002,0.2308590241,0.239658887,0.2429426788,0.2130686973,0.2158361115,0.2326842533,0.254108478,0.2446442198,0.2500733205,0.2473956912,0.2536131191,0.2536896422,0.2585029176,0.2524431302,0.2614606795,0.2453305727,0.2584057984,0.2648614071,0.3291757382,0.2477080287,0.272562002,0.2782966142,0.256208515,0.2615905017,0.2521664766,0.25291745990000003,0.2522901821,0.2476367921,0.2524364475,0.2670676225,0.3311958681,0.3379764104,0.257467516,0.2365282433,0.24851044049999998,0.2347497052,0.2352232265,0.28952383420000005,0.3734333125,0.46203758380000004,0.33324786809999996,0.35052380910000003,0.3491446023,0.37780148730000007,0.3859448338,0.4293185528000001,0.4259133533,0.4489408789,0.4546573051,0.4570348649,0.7589523869000001,0.8033338338000001,0.4190593121,0.38560995110000007,0.38972051119999995,0.3896135651,0.3910254822,0.35752959770000003,0.33623162110000004,0.3767586315,0.33160979,0.3675068865000001,0.3658873274000001,0.3412540498,0.37477050719999994,0.4134758182,0.35071458229999997,0.36611298049999996,0.34547223439999997,0.9089393411000001,0.3441944886,0.35870178480000003,0.3661367175,0.31764813199999997,0.5531080915000001,0.34933926550000005,0.322973347,0.3491971119,0.349333561,0.3403093108,0.34195155639999997,0.31977733360000005,0.32163011250000006,0.2882813524,0.28851824940000004,0.4043447699,0.3867387039,0.38761063370000004,0.34194846830000003,0.38691844080000004,0.34137189700000004,0.36802252830000004,0.3292709683,0.3156655391,0.3295816531,0.2775850729,0.3027653861,0.28782543299999996,0.31057816679999994,0.3182339969,0.32152997819999996,0.3294366704,0.28714739850000004,0.28973709459999997,0.2795989122,0.34868354830000003,0.2920187074,0.2993523993,0.254368711,0.323587431,0.2230878057,0.0,0.0802495601,0.219165175,0.2311684375,0.24764565249999998,0.2144833412,0.223334018,0.2237772818,0.2255040893,0.2181845573,0.1927823998,0.2202255695,0.1993272279,0.2119125483,0.23240437209999998,0.2391525997,0.23351447199999997,0.2371014942,0.2369125036
Dryocoetes_confusus,0.2152887512,0.1935571549,0.1732488001,0.2210548544,0.20629131109999999,0.27597843,0.23793614910000002,0.228998866,0.206605865,0.18645695690000003,0.19990858050000002,0.2083292041,0.2015062656,0.21030612850000002,0.2135899203,0.1837159388,0.18648335300000002,0.2033314948,0.2247557195,0.21529146130000001,0.220720562,0.2180429327,0.2242603606,0.22433688370000002,0.22915015910000003,0.2230903717,0.23210792100000002,0.2159778142,0.2290530399,0.2355086486,0.29982297970000005,0.2183552702,0.2432092435,0.24894385570000002,0.22685575650000003,0.2322377432,0.2228137181,0.2235647014,0.2229374236,0.2182840336,0.223083689,0.237714864,0.30184310960000005,0.30862365189999996,0.22811475750000001,0.2071754848,0.219157682,0.2053969467,0.205870468,0.26017107570000003,0.344080554,0.4326848253,0.3038951096,0.3211710506,0.3197918438,0.34844872880000005,0.3565920753,0.39996579430000007,0.39656059480000005,0.4195881204,0.4253045466,0.4276821064,0.7295996284000001,0.7739810753,0.3897065536,0.35625719260000005,0.3603677527,0.3602608066,0.3616727237,0.3281768392,0.3068788626,0.34740587300000003,0.30225703150000005,0.33815412800000005,0.33653456890000005,0.3119012913,0.34541774869999997,0.3841230597,0.3213618238,0.336760222,0.3161194759,0.8795865826,0.3148417301,0.3293490263,0.33678395899999997,0.2882953735,0.523755333,0.31998650700000003,0.29362058850000006,0.3198443534,0.3199808025,0.31095655229999997,0.3125987979,0.2904245751,0.29227735400000004,0.2589285939,0.2591654909,0.3749920114,0.3573859454,0.3582578752,0.31259570980000007,0.3575656823,0.3120191385,0.3386697698,0.2999182098,0.2863127806,0.3002288946,0.24823231440000001,0.27341262759999996,0.2584726745,0.2812254083,0.28888123839999996,0.2921772197,0.3000839119,0.25779464,0.2603843361,0.25024615370000003,0.3193307898,0.2626659489,0.2699996408,0.2250159525,0.2942346725,0.1937350472,0.0802495601,0.0,0.1898124165,0.201815679,0.218292894,0.1851305827,0.1939812595,0.19442452329999999,0.1961513308,0.1888317988,0.16342964129999998,0.19087281099999998,0.1699744694,0.18255978979999998,0.2030516136,0.2097998412,0.2041617135,0.2077487357,0.20755974509999997
Eccoptopterus_spinosus,0.2494344581,0.2277028618,0.20739450699999998,0.2552005613,0.24043701799999997,0.3101241369,0.272081856,0.2631445729,0.24075157190000002,0.2206026638,0.2340542874,0.24247491100000002,0.2356519725,0.24445183539999998,0.2477356272,0.2178616457,0.2206290599,0.2374772017,0.2589014264,0.2494371682,0.25486626889999997,0.2521886396,0.2584060675,0.2584825906,0.263295866,0.2572360786,0.2662536279,0.2501235211,0.2631987468,0.2696543555,0.3339686866,0.25250097709999997,0.2773549504,0.2830895626,0.2610014634,0.2663834501,0.256959425,0.2577104083,0.2570831305,0.2524297405,0.2572293959,0.2718605709,0.3359888165,0.3427693588,0.2622604644,0.2413211917,0.2533033889,0.2395426536,0.2400161749,0.3181532344,0.4020627127,0.490666984,0.3618772683,0.37915320929999996,0.3777740025,0.4064308875,0.414574234,0.457947953,0.4545427535,0.47757027909999994,0.48328670529999995,0.48566426509999994,0.7875817870999999,0.831963234,0.4476887123,0.4142393513,0.4183499114,0.4182429653,0.4196548824,0.3861589979,0.3648610213,0.4053880317,0.3602391902,0.3961362867,0.3945167276,0.36988345,0.4033999074,0.4421052184,0.37934398249999995,0.39474238069999995,0.37410163459999995,0.9375687413,0.3728238888,0.38733118499999997,0.3947661177,0.3462775322,0.5817374917,0.37796866570000004,0.35160274720000007,0.3778265121,0.3779629612,0.36893871100000003,0.3705809566,0.3484067338,0.3502595127,0.3169107526,0.31714764959999997,0.4329741701,0.4153681041,0.41624003390000003,0.3705778685,0.41554784100000003,0.3700012972,0.39665192850000003,0.35790036849999995,0.3442949393,0.3582110533,0.3062144731,0.33139478629999997,0.31645483319999995,0.339207567,0.34686339709999997,0.35015937839999994,0.35806607059999995,0.31577679869999997,0.3183664948,0.3082283124,0.3773129485,0.3206481076,0.3279817995,0.2829981112,0.3522168312,0.2517172059,0.219165175,0.1898124165,0.0,0.2359613859,0.2524386009,0.2192762896,0.2281269664,0.2285702302,0.23029703769999998,0.2229775057,0.1975753482,0.2250185179,0.20412017629999998,0.2167054967,0.23719732049999998,0.2439455481,0.23830742039999997,0.2418944426,0.241705452
Webbia_pabo,0.24651442380000002,0.2247828275,0.2044744727,0.25228052700000003,0.2375169837,0.30720410260000003,0.2691618217,0.2602245386,0.23783153760000003,0.2176826295,0.23113425310000002,0.23955487670000003,0.23273193820000002,0.2415318011,0.24481559290000002,0.2149416114,0.21770902560000002,0.23455716740000002,0.25598139210000004,0.24651713390000002,0.2519462346,0.2492686053,0.2554860332,0.2555625563,0.2603758317,0.2543160443,0.2633335936,0.2472034868,0.2602787125,0.2667343212,0.3310486523,0.2495809428,0.27443491610000004,0.2801695283,0.25808142910000004,0.2634634158,0.25403939070000003,0.25479037400000004,0.2541630962,0.24950970620000001,0.2543093616,0.2689405366,0.3330687822,0.3398493245,0.2593404301,0.2384011574,0.2503833546,0.2366226193,0.2370961406,0.33015649690000004,0.4140659752,0.5026702465,0.37388053080000005,0.3911564718,0.389777265,0.41843415000000006,0.4265774965,0.4699512155000001,0.466546016,0.4895735416,0.4952899678,0.4976675276,0.7995850496000001,0.8439664965000001,0.4596919748,0.42624261380000006,0.43035317390000005,0.4302462278,0.4316581449000001,0.3981622604,0.37686428380000003,0.4173912942,0.3722424527,0.40813954920000006,0.40651999010000006,0.38188671250000006,0.41540316990000004,0.4541084809,0.39134724500000007,0.40674564320000006,0.38610489710000007,0.9495720038000001,0.3848271513,0.3993344475,0.4067693802,0.3582807947,0.5937407542,0.38997192820000004,0.3636060097,0.3898297746,0.3899662237,0.38094197350000003,0.38258421909999996,0.36040999630000004,0.36226277520000005,0.3289140151,0.3291509121,0.4449774326,0.4273713666000001,0.42824329640000003,0.382581131,0.42755110350000003,0.3820045597,0.40865519100000003,0.369903631,0.35629820180000005,0.37021431579999997,0.3182177356,0.34339804879999997,0.32845809569999995,0.35121082949999993,0.35886665959999997,0.36216264089999994,0.3700693331,0.32778006120000003,0.33036975729999996,0.3202315749,0.389316211,0.3326513701,0.339985062,0.2950013737,0.36422009369999997,0.26372046839999996,0.2311684375,0.201815679,0.2359613859,0.0,0.2495185666,0.21635625530000002,0.2252069321,0.22565019590000002,0.2273770034,0.2200574714,0.19465531390000002,0.2220984836,0.201200142,0.21378546240000001,0.2342772862,0.2410255138,0.23538738609999998,0.23897440830000002,0.2387854177
Diuncus_justus,0.25336193660000006,0.23163034030000001,0.2113219855,0.2591280398,0.2443644965,0.31405161540000004,0.27600933450000004,0.2670720514,0.24467905040000004,0.2245301423,0.23798176590000003,0.24640238950000004,0.23957945100000003,0.2483793139,0.25166310570000006,0.22178912420000002,0.22455653840000003,0.24140468020000003,0.2628289049,0.25336464670000003,0.25879374740000005,0.2561161181,0.26233354600000003,0.26241006910000003,0.26722334450000007,0.26116355710000005,0.27018110640000004,0.2540509996,0.2671262253,0.273581834,0.33789616510000003,0.25642845560000005,0.2812824289,0.28701704110000004,0.26492894190000005,0.27031092860000006,0.2608869035,0.2616378868,0.261010609,0.256357219,0.2611568744,0.2757880494,0.33991629500000003,0.3466968373,0.26618794290000003,0.24524867020000002,0.2572308674,0.24347013210000001,0.24394365340000002,0.34663371190000003,0.43054319020000004,0.5191474615,0.39035774580000004,0.4076336868,0.40625448000000003,0.43491136500000005,0.44305471150000003,0.48642843050000006,0.48302323100000005,0.5060507566,0.5117671828,0.5141447426,0.8160622646,0.8604437115,0.47616918980000006,0.44271982880000005,0.44683038890000004,0.44672344280000004,0.4481353599000001,0.41463947540000007,0.3933414988,0.43386850920000003,0.38871966770000005,0.42461676420000005,0.42299720510000005,0.39836392750000005,0.4318803849,0.47058569590000005,0.40782446000000006,0.42322285820000005,0.40258211210000006,0.9660492188,0.4013043663,0.4158116625,0.4232465952,0.37475800970000006,0.6102179692,0.40644914320000003,0.38008322470000006,0.4063069896,0.40644343870000005,0.3974191885,0.3990614341,0.3768872113,0.37873999020000004,0.34539123010000006,0.3456281271,0.4614546476,0.4438485816,0.4447205114,0.399058346,0.4440283185,0.3984817747,0.425132406,0.386380846,0.37277541680000004,0.3866915308,0.3346949506,0.3598752638,0.3449353107,0.3676880445,0.37534387459999996,0.3786398559,0.3865465481,0.3442572762,0.3468469723,0.3367087899,0.405793426,0.3491285851,0.356462277,0.3114785887,0.3806973087,0.2801976834,0.24764565249999998,0.218292894,0.2524386009,0.2495185666,0.0,0.10214933670000001,0.1822657973,0.1827090611,0.1844358686,0.17711633659999998,0.15171417909999999,0.1791573488,0.1849768514,0.1975621718,0.241124799,0.24787302660000002,0.2422348989,0.2458219211,0.2456329305
Xyleborinus_schaufussi,0.22019962530000003,0.19846802900000002,0.1781596742,0.22596572850000002,0.2112021852,0.2808893041,0.2428470232,0.23390974009999999,0.21151673910000002,0.191367831,0.2048194546,0.21324007820000002,0.2064171397,0.21521700259999998,0.2185007944,0.1886268129,0.1913942271,0.2082423689,0.2296665936,0.2202023354,0.2256314361,0.2229538068,0.2291712347,0.2292477578,0.23406103320000002,0.2280012458,0.2370187951,0.2208886883,0.233963914,0.2404195227,0.3047338538,0.2232661443,0.2481201176,0.2538547298,0.23176663060000002,0.2371486173,0.2277245922,0.2284755755,0.22784829769999998,0.2231949077,0.2279945631,0.2426257381,0.3067539837,0.313534526,0.2330256316,0.2120863589,0.22406855609999998,0.2103078208,0.2107813421,0.3134714006,0.39738087890000007,0.4859851502,0.3571954345,0.3744713755,0.37309216870000006,0.4017490537,0.40989240020000006,0.45326611920000004,0.4498609197000001,0.47288844529999996,0.4786048715,0.48098243129999996,0.7828999533,0.8272814002,0.4430068785000001,0.4095575175,0.4136680776,0.41356113150000007,0.41497304860000006,0.3814771641000001,0.3601791875,0.40070619790000006,0.3555573564000001,0.3914544529,0.3898348938,0.3652016162,0.3987180736,0.4374233846000001,0.37466214870000003,0.3900605469,0.36941980080000003,0.9328869075,0.36814205499999997,0.3826493512,0.39008428390000005,0.34159569840000004,0.5770556579,0.3732868319,0.3469209134000001,0.3731446783,0.3732811274000001,0.3642568772,0.36589912280000003,0.3437249,0.3455776789,0.31222891880000003,0.3124658158,0.42829233629999997,0.41068627030000004,0.4115582001,0.3658960347,0.4108660072,0.3653194634,0.3919700947,0.3532185347,0.3396131055,0.35352921950000005,0.3015326393,0.3267129525,0.31177299940000003,0.3345257332,0.34218156329999994,0.3454775446,0.3533842368,0.3110949649,0.31368466100000003,0.30354647860000006,0.3726311147,0.3159662738,0.32329996569999997,0.2783162774,0.34753499740000005,0.2470353721,0.2144833412,0.1851305827,0.2192762896,0.21635625530000002,0.10214933670000001,0.0,0.149103486,0.1495467498,0.1512735573,0.1439540253,0.11855186779999999,0.14599503749999998,0.1518145401,0.1643998605,0.20796248770000003,0.21471071530000002,0.20907258760000003,0.2126596098,0.21247061920000004
Xyleborinus_andrewesi,0.22905030210000002,0.2073187058,0.187010351,0.2348164053,0.220052862,0.2897399809,0.2516977,0.2427604169,0.22036741590000003,0.2002185078,0.21367013140000002,0.22209075500000003,0.21526781650000001,0.2240676794,0.22735147120000002,0.1974774897,0.20024490390000002,0.21709304570000001,0.2385172704,0.22905301220000002,0.2344821129,0.2318044836,0.23802191150000002,0.23809843460000002,0.24291171000000003,0.23685192260000001,0.24586947190000003,0.2297393651,0.2428145908,0.2492701995,0.3135845306,0.2321168211,0.25697079440000004,0.2627054066,0.24061730740000004,0.24599929410000002,0.236575269,0.2373262523,0.2366989745,0.2320455845,0.2368452399,0.2514764149,0.3156046605,0.3223852028,0.24187630840000002,0.2209370357,0.2329192329,0.2191584976,0.2196320189,0.3223220774,0.4062315557,0.494835827,0.36604611130000003,0.3833220523,0.3819428455,0.41059973050000004,0.418743077,0.46211679600000005,0.45871159650000004,0.4817391221,0.4874555483,0.48983310809999997,0.7917506301,0.836132077,0.45185755530000005,0.41840819430000004,0.42251875440000003,0.4224118083,0.4238237254000001,0.39032784090000006,0.3690298643,0.4095568747,0.36440803320000004,0.40030512970000004,0.39868557060000004,0.37405229300000004,0.4075687504,0.44627406140000003,0.38351282550000004,0.39891122370000004,0.37827047760000004,0.9417375843000001,0.3769927318,0.391500028,0.3989349607,0.35044637520000005,0.5859063347000001,0.3821375087,0.35577159020000004,0.3819953551,0.38213180420000004,0.373107554,0.3747497996,0.3525755768,0.35442835570000003,0.32107959560000005,0.3213164926,0.4371430131,0.4195369471,0.4204088769,0.3747467115,0.419716684,0.3741701402,0.4008207715,0.3620692115,0.3484637823,0.3623798963,0.31038331610000003,0.3355636293,0.3206236762,0.34337640999999997,0.35103224009999995,0.3543282214,0.3622349136,0.3199456417,0.3225353378,0.3123971554,0.3814817915,0.3248169506,0.3321506425,0.2871669542,0.3563856742,0.2558860489,0.223334018,0.1939812595,0.2281269664,0.2252069321,0.1822657973,0.149103486,0.0,0.12905803,0.1307848375,0.12346530550000001,0.1131040764,0.1405472461,0.16066521690000002,0.1732505373,0.2168131645,0.2235613921,0.21792326439999998,0.22151028660000002,0.221321296
